"id","duration_seconds","duration_POSix","start_date","start_station","start_station_id","end_date","end_station","end_station_id","bike_id","subscription_type","zip_code"
169071,96,1969-12-31 19:01:36,2014-01-28 18:55:00,"Spear at Folsom","49",2014-01-28 18:57:00,"Embarcadero at Bryant","54",480,"Subscriber","94105"
169086,136,1969-12-31 19:02:16,2014-01-28 19:08:00,"Market at Sansome","77",2014-01-28 19:10:00,"Harry Bridges Plaza (Ferry Building)","50",486,"Subscriber","94930"
169150,151,1969-12-31 19:02:31,2014-01-28 19:54:00,"5th at Howard","57",2014-01-28 19:56:00,"Powell Street BART","39",400,"Subscriber","94551"
169167,119,1969-12-31 19:01:59,2014-01-28 20:17:00,"Embarcadero at Bryant","54",2014-01-28 20:19:00,"Spear at Folsom","49",399,"Subscriber","94105"
169197,155,1969-12-31 19:02:35,2014-01-28 20:47:00,"Beale at Market","56",2014-01-28 20:49:00,"Temporary Transbay Terminal (Howard at Beale)","55",547,"Subscriber","94608"
169270,146,1969-12-31 19:02:26,2014-01-29 04:39:00,"Howard at 2nd","63",2014-01-29 04:42:00,"Market at Sansome","77",455,"Subscriber","94105"
169313,153,1969-12-31 19:02:33,2014-01-29 07:09:00,"2nd at South Park","64",2014-01-29 07:12:00,"San Francisco Caltrain (Townsend at 4th)","70",325,"Subscriber","94107"
169372,159,1969-12-31 19:02:39,2014-01-29 07:43:00,"Harry Bridges Plaza (Ferry Building)","50",2014-01-29 07:45:00,"Davis at Jackson","42",576,"Subscriber","94965"
169374,147,1969-12-31 19:02:27,2014-01-29 07:43:00,"Broadway St at Battery St","82",2014-01-29 07:46:00,"Clay at Battery","41",569,"Subscriber","94105"
169388,158,1969-12-31 19:02:38,2014-01-29 07:50:00,"Golden Gate at Polk","59",2014-01-29 07:52:00,"Civic Center BART (7th at Market)","72",546,"Subscriber","94102"
169390,159,1969-12-31 19:02:39,2014-01-29 07:50:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-01-29 07:53:00,"Mechanics Plaza (Market at Battery)","75",349,"Subscriber","94611"
169452,100,1969-12-31 19:01:40,2014-01-29 08:13:00,"2nd at South Park","64",2014-01-29 08:15:00,"2nd at Townsend","61",622,"Subscriber","94903"
169499,112,1969-12-31 19:01:52,2014-01-29 08:27:00,"Steuart at Market","74",2014-01-29 08:29:00,"Embarcadero at Folsom","51",527,"Subscriber","94044"
169590,167,1969-12-31 19:02:47,2014-01-29 08:56:00,"Beale at Market","56",2014-01-29 08:59:00,"Commercial at Montgomery","45",399,"Subscriber","94606"
169671,160,1969-12-31 19:02:40,2014-01-29 09:30:00,"2nd at Townsend","61",2014-01-29 09:33:00,"San Francisco Caltrain (Townsend at 4th)","70",380,"Subscriber","94107"
169681,153,1969-12-31 19:02:33,2014-01-29 09:34:00,"Steuart at Market","74",2014-01-29 09:36:00,"Davis at Jackson","42",523,"Subscriber","94105"
169718,152,1969-12-31 19:02:32,2014-01-29 09:57:00,"Market at Sansome","77",2014-01-29 10:00:00,"Howard at 2nd","63",285,"Subscriber","94110"
169723,147,1969-12-31 19:02:27,2014-01-29 10:01:00,"Beale at Market","56",2014-01-29 10:03:00,"Temporary Transbay Terminal (Howard at Beale)","55",434,"Subscriber","94122"
169767,106,1969-12-31 19:01:46,2014-01-29 10:35:00,"Beale at Market","56",2014-01-29 10:37:00,"Harry Bridges Plaza (Ferry Building)","50",395,"Subscriber","94105"
169824,130,1969-12-31 19:02:10,2014-01-29 11:42:00,"Howard at 2nd","63",2014-01-29 11:44:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",337,"Subscriber","94110"
169829,155,1969-12-31 19:02:35,2014-01-29 11:47:00,"Embarcadero at Vallejo","48",2014-01-29 11:49:00,"Embarcadero at Sansome","60",425,"Subscriber","94105"
169935,162,1969-12-31 19:02:42,2014-01-29 13:26:00,"Santa Clara at Almaden","4",2014-01-29 13:29:00,"Arena Green / SAP Center","14",263,"Subscriber","95113"
169990,146,1969-12-31 19:02:26,2014-01-29 14:26:00,"Market at 4th","76",2014-01-29 14:28:00,"Post at Kearney","47",627,"Subscriber","94107"
170001,167,1969-12-31 19:02:47,2014-01-29 14:44:00,"Civic Center BART (7th at Market)","72",2014-01-29 14:47:00,"Powell Street BART","39",454,"Subscriber","94601"
170139,91,1969-12-31 19:01:31,2014-01-29 16:46:00,"South Van Ness at Market","66",2014-01-29 16:48:00,"Market at 10th","67",618,"Subscriber","94612"
170232,136,1969-12-31 19:02:16,2014-01-29 17:20:00,"2nd at Townsend","61",2014-01-29 17:22:00,"2nd at South Park","64",622,"Subscriber","94903"
170345,143,1969-12-31 19:02:23,2014-01-29 17:55:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-01-29 17:58:00,"5th at Howard","57",414,"Subscriber","94107"
170551,123,1969-12-31 19:02:03,2014-01-29 20:15:00,"Powell at Post (Union Square)","71",2014-01-29 20:17:00,"Post at Kearney","47",370,"Subscriber","94102"
170567,144,1969-12-31 19:02:24,2014-01-29 20:34:00,"2nd at Folsom","62",2014-01-29 20:36:00,"2nd at South Park","64",622,"Subscriber","94501"
170594,157,1969-12-31 19:02:37,2014-01-29 21:13:00,"Redwood City Caltrain Station","22",2014-01-29 21:16:00,"Franklin at Maple","21",30,"Subscriber","94063"
170661,170,1969-12-31 19:02:50,2014-01-30 00:19:00,"Arena Green / SAP Center","14",2014-01-30 00:22:00,"Santa Clara at Almaden","4",715,"Subscriber","95113"
170667,120,1969-12-31 19:02:00,2014-01-30 04:47:00,"Howard at 2nd","63",2014-01-30 04:49:00,"Market at Sansome","77",593,"Subscriber","94105"
170788,155,1969-12-31 19:02:35,2014-01-30 08:04:00,"Beale at Market","56",2014-01-30 08:07:00,"Temporary Transbay Terminal (Howard at Beale)","55",369,"Subscriber","94110"
170803,113,1969-12-31 19:01:53,2014-01-30 08:10:00,"Market at 10th","67",2014-01-30 08:12:00,"South Van Ness at Market","66",618,"Subscriber","94612"
170895,127,1969-12-31 19:02:07,2014-01-30 08:44:00,"Steuart at Market","74",2014-01-30 08:46:00,"Embarcadero at Folsom","51",466,"Subscriber","94044"
171034,139,1969-12-31 19:02:19,2014-01-30 09:31:00,"Harry Bridges Plaza (Ferry Building)","50",2014-01-30 09:34:00,"Beale at Market","56",389,"Subscriber","94105"
171081,167,1969-12-31 19:02:47,2014-01-30 10:02:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-01-30 10:05:00,"Howard at 2nd","63",479,"Subscriber","94608"
171094,157,1969-12-31 19:02:37,2014-01-30 10:06:00,"Powell Street BART","39",2014-01-30 10:09:00,"5th at Howard","57",495,"Subscriber","94109"
171100,97,1969-12-31 19:01:37,2014-01-30 10:09:00,"2nd at Townsend","61",2014-01-30 10:11:00,"2nd at South Park","64",531,"Subscriber","94117"
171112,130,1969-12-31 19:02:10,2014-01-30 10:27:00,"Beale at Market","56",2014-01-30 10:29:00,"Temporary Transbay Terminal (Howard at Beale)","55",389,"Subscriber","94109"
171145,100,1969-12-31 19:01:40,2014-01-30 10:56:00,"Howard at 2nd","63",2014-01-30 10:58:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",479,"Subscriber","94110"
171159,150,1969-12-31 19:02:30,2014-01-30 11:15:00,"2nd at Townsend","61",2014-01-30 11:17:00,"2nd at South Park","64",265,"Subscriber","94107"
171168,107,1969-12-31 19:01:47,2014-01-30 11:27:00,"Commercial at Montgomery","45",2014-01-30 11:29:00,"Clay at Battery","41",340,"Subscriber","94122"
171214,161,1969-12-31 19:02:41,2014-01-30 12:23:00,"Golden Gate at Polk","59",2014-01-30 12:26:00,"Civic Center BART (7th at Market)","72",352,"Subscriber","94109"
171218,133,1969-12-31 19:02:13,2014-01-30 12:25:00,"Clay at Battery","41",2014-01-30 12:27:00,"Commercial at Montgomery","45",545,"Subscriber","94122"
171273,164,1969-12-31 19:02:44,2014-01-30 13:32:00,"2nd at Folsom","62",2014-01-30 13:34:00,"2nd at South Park","64",439,"Subscriber","94544"
171345,165,1969-12-31 19:02:45,2014-01-30 15:14:00,"Market at Sansome","77",2014-01-30 15:17:00,"Commercial at Montgomery","45",590,"Subscriber","94133"
171347,113,1969-12-31 19:01:53,2014-01-30 15:16:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-01-30 15:18:00,"Howard at 2nd","63",388,"Subscriber","94402"
171358,160,1969-12-31 19:02:40,2014-01-30 15:28:00,"Davis at Jackson","42",2014-01-30 15:31:00,"Beale at Market","56",482,"Subscriber","94114"
171433,154,1969-12-31 19:02:34,2014-01-30 16:28:00,"Market at 10th","67",2014-01-30 16:31:00,"Civic Center BART (7th at Market)","72",360,"Subscriber","94117"
171436,168,1969-12-31 19:02:48,2014-01-30 16:29:00,"Market at Sansome","77",2014-01-30 16:31:00,"Temporary Transbay Terminal (Howard at Beale)","55",456,"Subscriber","94710"
171472,134,1969-12-31 19:02:14,2014-01-30 16:47:00,"Embarcadero at Folsom","51",2014-01-30 16:49:00,"Steuart at Market","74",466,"Subscriber","94582"
171556,119,1969-12-31 19:01:59,2014-01-30 17:28:00,"Steuart at Market","74",2014-01-30 17:30:00,"Embarcadero at Folsom","51",557,"Subscriber","94114"
171565,139,1969-12-31 19:02:19,2014-01-30 17:33:00,"Embarcadero at Folsom","51",2014-01-30 17:35:00,"Steuart at Market","74",525,"Subscriber","94109"
171568,137,1969-12-31 19:02:17,2014-01-30 17:36:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-01-30 17:38:00,"Howard at 2nd","63",361,"Subscriber","94104"
171801,164,1969-12-31 19:02:44,2014-01-30 20:51:00,"Embarcadero at Folsom","51",2014-01-30 20:54:00,"Embarcadero at Bryant","54",609,"Subscriber","94107"
171848,117,1969-12-31 19:01:57,2014-01-31 05:20:00,"Embarcadero at Bryant","54",2014-01-31 05:22:00,"Spear at Folsom","49",609,"Subscriber","94105"
171854,169,1969-12-31 19:02:49,2014-01-31 05:51:00,"2nd at Folsom","62",2014-01-31 05:53:00,"Market at Sansome","77",367,"Subscriber","94107"
171886,148,1969-12-31 19:02:28,2014-01-31 07:09:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-01-31 07:12:00,"2nd at Townsend","61",563,"Subscriber","94107"
171917,141,1969-12-31 19:02:21,2014-01-31 07:43:00,"Harry Bridges Plaza (Ferry Building)","50",2014-01-31 07:45:00,"Davis at Jackson","42",462,"Subscriber","94965"
171935,164,1969-12-31 19:02:44,2014-01-31 07:56:00,"Howard at 2nd","63",2014-01-31 07:59:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",606,"Subscriber","94610"
171961,148,1969-12-31 19:02:28,2014-01-31 08:09:00,"Civic Center BART (7th at Market)","72",2014-01-31 08:11:00,"Market at 10th","67",505,"Subscriber","94117"
171993,105,1969-12-31 19:01:45,2014-01-31 08:23:00,"Broadway St at Battery St","82",2014-01-31 08:25:00,"Clay at Battery","41",364,"Subscriber","94133"
172008,155,1969-12-31 19:02:35,2014-01-31 08:32:00,"Powell at Post (Union Square)","71",2014-01-31 08:34:00,"Post at Kearney","47",525,"Subscriber","94109"
172012,122,1969-12-31 19:02:02,2014-01-31 08:32:00,"Beale at Market","56",2014-01-31 08:34:00,"Temporary Transbay Terminal (Howard at Beale)","55",463,"Subscriber","94110"
172034,86,1969-12-31 19:01:26,2014-01-31 08:44:00,"Steuart at Market","74",2014-01-31 08:45:00,"Embarcadero at Folsom","51",451,"Subscriber","94044"
172125,101,1969-12-31 19:01:41,2014-01-31 09:36:00,"Beale at Market","56",2014-01-31 09:37:00,"Temporary Transbay Terminal (Howard at Beale)","55",499,"Subscriber","94122"
172136,99,1969-12-31 19:01:39,2014-01-31 09:39:00,"2nd at Townsend","61",2014-01-31 09:41:00,"2nd at South Park","64",605,"Subscriber","94107"
172176,162,1969-12-31 19:02:42,2014-01-31 09:55:00,"2nd at South Park","64",2014-01-31 09:57:00,"2nd at Townsend","61",318,"Subscriber","94107"
172187,140,1969-12-31 19:02:20,2014-01-31 09:56:00,"University and Emerson","35",2014-01-31 09:58:00,"Cowper at University","37",120,"Subscriber","94133"
172209,147,1969-12-31 19:02:27,2014-01-31 10:08:00,"Steuart at Market","74",2014-01-31 10:11:00,"Embarcadero at Folsom","51",586,"Subscriber","94804"
172258,141,1969-12-31 19:02:21,2014-01-31 10:56:00,"2nd at South Park","64",2014-01-31 10:58:00,"2nd at Folsom","62",478,"Subscriber","94501"
172282,169,1969-12-31 19:02:49,2014-01-31 11:22:00,"Commercial at Montgomery","45",2014-01-31 11:24:00,"Market at Sansome","77",387,"Subscriber","94133"
172306,157,1969-12-31 19:02:37,2014-01-31 11:57:00,"Harry Bridges Plaza (Ferry Building)","50",2014-01-31 11:59:00,"Davis at Jackson","42",416,"Subscriber","94123"
172331,152,1969-12-31 19:02:32,2014-01-31 12:16:00,"2nd at Folsom","62",2014-01-31 12:19:00,"2nd at South Park","64",478,"Subscriber","94501"
172353,112,1969-12-31 19:01:52,2014-01-31 12:24:00,"Embarcadero at Folsom","51",2014-01-31 12:26:00,"Steuart at Market","74",345,"Subscriber","94404"
172414,115,1969-12-31 19:01:55,2014-01-31 13:27:00,"Broadway St at Battery St","82",2014-01-31 13:29:00,"Clay at Battery","41",535,"Subscriber","94126"
172486,161,1969-12-31 19:02:41,2014-01-31 15:04:00,"Market at 4th","76",2014-01-31 15:07:00,"Powell Street BART","39",617,"Customer","7850"
172575,157,1969-12-31 19:02:37,2014-01-31 16:19:00,"Santa Clara at Almaden","4",2014-01-31 16:21:00,"Arena Green / SAP Center","14",663,"Subscriber","95113"
172580,155,1969-12-31 19:02:35,2014-01-31 16:28:00,"Market at Sansome","77",2014-01-31 16:30:00,"Beale at Market","56",405,"Subscriber","94510"
172604,153,1969-12-31 19:02:33,2014-01-31 16:45:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-01-31 16:47:00,"Howard at 2nd","63",585,"Subscriber","94133"
172607,161,1969-12-31 19:02:41,2014-01-31 16:46:00,"South Van Ness at Market","66",2014-01-31 16:49:00,"Civic Center BART (7th at Market)","72",352,"Subscriber","94612"
172685,104,1969-12-31 19:01:44,2014-01-31 17:24:00,"Embarcadero at Folsom","51",2014-01-31 17:25:00,"Steuart at Market","74",500,"Subscriber","94109"
172787,82,1969-12-31 19:01:22,2014-01-31 18:30:00,"2nd at Folsom","62",2014-01-31 18:31:00,"Howard at 2nd","63",589,"Subscriber","94108"
172804,150,1969-12-31 19:02:30,2014-01-31 18:50:00,"California Ave Caltrain Station","36",2014-01-31 18:52:00,"Park at Olive","38",12,"Subscriber","94530"
172829,122,1969-12-31 19:02:02,2014-01-31 19:09:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-01-31 19:11:00,"Beale at Market","56",458,"Subscriber","94110"
172833,150,1969-12-31 19:02:30,2014-01-31 19:12:00,"2nd at Townsend","61",2014-01-31 19:15:00,"San Francisco Caltrain 2 (330 Townsend)","69",490,"Subscriber","94107"
172864,139,1969-12-31 19:02:19,2014-01-31 20:09:00,"Powell at Post (Union Square)","71",2014-01-31 20:11:00,"Post at Kearney","47",499,"Subscriber","94109"
172892,167,1969-12-31 19:02:47,2014-01-31 21:56:00,"Park at Olive","38",2014-01-31 21:59:00,"California Ave Caltrain Station","36",661,"Subscriber","94530"
172911,152,1969-12-31 19:02:32,2014-02-01 01:16:00,"Arena Green / SAP Center","14",2014-02-01 01:18:00,"Santa Clara at Almaden","4",663,"Subscriber","95113"
172939,147,1969-12-31 19:02:27,2014-02-01 07:48:00,"Harry Bridges Plaza (Ferry Building)","50",2014-02-01 07:50:00,"Davis at Jackson","42",281,"Subscriber","94111"
173012,114,1969-12-31 19:01:54,2014-02-01 10:24:00,"Davis at Jackson","42",2014-02-01 10:26:00,"Harry Bridges Plaza (Ferry Building)","50",447,"Subscriber","94105"
173021,159,1969-12-31 19:02:39,2014-02-01 10:34:00,"Harry Bridges Plaza (Ferry Building)","50",2014-02-01 10:36:00,"Spear at Folsom","49",447,"Subscriber","94105"
173200,145,1969-12-31 19:02:25,2014-02-01 14:15:00,"Paseo de San Antonio","7",2014-02-01 14:17:00,"MLK Library","11",59,"Subscriber","95126"
173204,128,1969-12-31 19:02:08,2014-02-01 14:20:00,"2nd at Folsom","62",2014-02-01 14:22:00,"Howard at 2nd","63",402,"Subscriber","94107"
173260,129,1969-12-31 19:02:09,2014-02-01 15:25:00,"Steuart at Market","74",2014-02-01 15:28:00,"Embarcadero at Folsom","51",526,"Subscriber","94123"
173328,146,1969-12-31 19:02:26,2014-02-01 16:41:00,"MLK Library","11",2014-02-01 16:44:00,"Paseo de San Antonio","7",37,"Subscriber","95126"
173333,165,1969-12-31 19:02:45,2014-02-01 16:50:00,"Embarcadero at Vallejo","48",2014-02-01 16:53:00,"Embarcadero at Sansome","60",275,"Subscriber","94133"
173350,150,1969-12-31 19:02:30,2014-02-01 17:06:00,"Post at Kearney","47",2014-02-01 17:09:00,"Howard at 2nd","63",556,"Subscriber","94105"
173351,167156,1970-01-02 17:25:56,2014-02-01 17:07:00,"Paseo de San Antonio","7",2014-02-03 15:33:00,"MLK Library","11",86,"Customer","95076"
173454,166,1969-12-31 19:02:46,2014-02-01 22:35:00,"Post at Kearney","47",2014-02-01 22:37:00,"Commercial at Montgomery","45",452,"Subscriber","94107"
173477,87,1969-12-31 19:01:27,2014-02-02 01:11:00,"Embarcadero at Folsom","51",2014-02-02 01:13:00,"Spear at Folsom","49",581,"Subscriber","94105"
173548,83,1969-12-31 19:01:23,2014-02-02 13:42:00,"2nd at South Park","64",2014-02-02 13:43:00,"2nd at Townsend","61",599,"Subscriber","94107"
173763,137,1969-12-31 19:02:17,2014-02-03 07:36:00,"Embarcadero at Bryant","54",2014-02-03 07:38:00,"Embarcadero at Folsom","51",393,"Subscriber","94105"
173771,93,1969-12-31 19:01:33,2014-02-03 07:45:00,"2nd at South Park","64",2014-02-03 07:47:00,"2nd at Townsend","61",405,"Subscriber","94107"
173797,114,1969-12-31 19:01:54,2014-02-03 07:55:00,"Beale at Market","56",2014-02-03 07:57:00,"Temporary Transbay Terminal (Howard at Beale)","55",351,"Subscriber","94110"
173950,123,1969-12-31 19:02:03,2014-02-03 08:50:00,"Steuart at Market","74",2014-02-03 08:52:00,"Embarcadero at Folsom","51",466,"Subscriber","94044"
173958,161,1969-12-31 19:02:41,2014-02-03 08:52:00,"2nd at South Park","64",2014-02-03 08:54:00,"San Francisco Caltrain (Townsend at 4th)","70",390,"Subscriber","94107"
174030,161,1969-12-31 19:02:41,2014-02-03 09:24:00,"Embarcadero at Sansome","60",2014-02-03 09:27:00,"Embarcadero at Vallejo","48",458,"Subscriber","94111"
174054,133,1969-12-31 19:02:13,2014-02-03 09:34:00,"South Van Ness at Market","66",2014-02-03 09:36:00,"Market at 10th","67",410,"Subscriber","94107"
174085,112,1969-12-31 19:01:52,2014-02-03 09:51:00,"Beale at Market","56",2014-02-03 09:53:00,"Temporary Transbay Terminal (Howard at Beale)","55",291,"Subscriber","94122"
174093,127,1969-12-31 19:02:07,2014-02-03 09:56:00,"2nd at Townsend","61",2014-02-03 09:59:00,"2nd at South Park","64",491,"Subscriber","94117"
174104,149,1969-12-31 19:02:29,2014-02-03 10:01:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-02-03 10:04:00,"Howard at 2nd","63",456,"Subscriber","94608"
174137,133,1969-12-31 19:02:13,2014-02-03 10:30:00,"Beale at Market","56",2014-02-03 10:32:00,"Harry Bridges Plaza (Ferry Building)","50",345,"Subscriber","94105"
174144,133,1969-12-31 19:02:13,2014-02-03 10:40:00,"Commercial at Montgomery","45",2014-02-03 10:42:00,"Clay at Battery","41",420,"Subscriber","94965"
174171,132,1969-12-31 19:02:12,2014-02-03 10:56:00,"Clay at Battery","41",2014-02-03 10:59:00,"Commercial at Montgomery","45",420,"Subscriber","94965"
174205,151,1969-12-31 19:02:31,2014-02-03 11:38:00,"South Van Ness at Market","66",2014-02-03 11:40:00,"Market at 10th","67",567,"Subscriber","94114"
174245,163,1969-12-31 19:02:43,2014-02-03 12:12:00,"Davis at Jackson","42",2014-02-03 12:15:00,"Embarcadero at Vallejo","48",594,"Subscriber","94107"
174248,149,1969-12-31 19:02:29,2014-02-03 12:13:00,"2nd at South Park","64",2014-02-03 12:15:00,"2nd at Folsom","62",517,"Subscriber","94501"
174297,161,1969-12-31 19:02:41,2014-02-03 12:51:00,"Steuart at Market","74",2014-02-03 12:54:00,"Temporary Transbay Terminal (Howard at Beale)","55",260,"Subscriber","94903"
174324,156,1969-12-31 19:02:36,2014-02-03 13:27:00,"2nd at Folsom","62",2014-02-03 13:29:00,"2nd at South Park","64",552,"Subscriber","94544"
174325,143,1969-12-31 19:02:23,2014-02-03 13:33:00,"Spear at Folsom","49",2014-02-03 13:35:00,"Temporary Transbay Terminal (Howard at Beale)","55",581,"Subscriber","94114"
174350,124,1969-12-31 19:02:04,2014-02-03 14:11:00,"Powell at Post (Union Square)","71",2014-02-03 14:13:00,"Post at Kearney","47",434,"Subscriber","94705"
174358,85,1969-12-31 19:01:25,2014-02-03 14:28:00,"San Jose City Hall","10",2014-02-03 14:30:00,"MLK Library","11",39,"Subscriber","95112"
174383,156,1969-12-31 19:02:36,2014-02-03 15:00:00,"Paseo de San Antonio","7",2014-02-03 15:03:00,"MLK Library","11",663,"Subscriber","95112"
174482,117,1969-12-31 19:01:57,2014-02-03 16:20:00,"Beale at Market","56",2014-02-03 16:22:00,"Temporary Transbay Terminal (Howard at Beale)","55",522,"Subscriber","94111"
174523,155,1969-12-31 19:02:35,2014-02-03 16:46:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-02-03 16:49:00,"Beale at Market","56",501,"Subscriber","94122"
174565,170,1969-12-31 19:02:50,2014-02-03 17:04:00,"2nd at Townsend","61",2014-02-03 17:07:00,"San Francisco Caltrain (Townsend at 4th)","70",334,"Subscriber","94107"
174707,114,1969-12-31 19:01:54,2014-02-03 17:55:00,"Spear at Folsom","49",2014-02-03 17:57:00,"Embarcadero at Bryant","54",575,"Subscriber","94105"
174777,137,1969-12-31 19:02:17,2014-02-03 18:28:00,"Embarcadero at Folsom","51",2014-02-03 18:30:00,"Steuart at Market","74",334,"Subscriber","94109"
174788,144,1969-12-31 19:02:24,2014-02-03 18:34:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-02-03 18:36:00,"Beale at Market","56",495,"Subscriber","94110"
174829,170,1969-12-31 19:02:50,2014-02-03 19:10:00,"Embarcadero at Bryant","54",2014-02-03 19:13:00,"Spear at Folsom","49",575,"Subscriber","94105"
174863,110,1969-12-31 19:01:50,2014-02-03 19:31:00,"Market at Sansome","77",2014-02-03 19:33:00,"Beale at Market","56",291,"Subscriber","94105"
174877,167,1969-12-31 19:02:47,2014-02-03 19:40:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-02-03 19:43:00,"Townsend at 7th","65",561,"Subscriber","94133"
174909,155,1969-12-31 19:02:35,2014-02-03 20:21:00,"2nd at Folsom","62",2014-02-03 20:23:00,"Market at Sansome","77",341,"Subscriber","94118"
174942,159,1969-12-31 19:02:39,2014-02-03 21:19:00,"Embarcadero at Folsom","51",2014-02-03 21:22:00,"Embarcadero at Bryant","54",498,"Subscriber","94107"
174959,163,1969-12-31 19:02:43,2014-02-03 22:53:00,"Steuart at Market","74",2014-02-03 22:55:00,"Davis at Jackson","42",428,"Subscriber","94111"
174966,160,1969-12-31 19:02:40,2014-02-04 00:25:00,"Arena Green / SAP Center","14",2014-02-04 00:27:00,"Santa Clara at Almaden","4",190,"Subscriber","95113"
174994,127,1969-12-31 19:02:07,2014-02-04 06:37:00,"Clay at Battery","41",2014-02-04 06:40:00,"Mechanics Plaza (Market at Battery)","75",545,"Subscriber","94115"
174996,161,1969-12-31 19:02:41,2014-02-04 06:40:00,"Embarcadero at Bryant","54",2014-02-04 06:42:00,"2nd at Townsend","61",618,"Subscriber","94105"
175011,137,1969-12-31 19:02:17,2014-02-04 06:52:00,"2nd at South Park","64",2014-02-04 06:54:00,"San Francisco Caltrain (Townsend at 4th)","70",458,"Subscriber","94107"
175141,129,1969-12-31 19:02:09,2014-02-04 08:08:00,"Market at 4th","76",2014-02-04 08:10:00,"Post at Kearney","47",593,"Subscriber","94122"
175153,164,1969-12-31 19:02:44,2014-02-04 08:15:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-02-04 08:18:00,"Townsend at 7th","65",416,"Subscriber","94109"
175174,157,1969-12-31 19:02:37,2014-02-04 08:26:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-02-04 08:28:00,"Howard at 2nd","63",579,"Subscriber","94602"
175216,106,1969-12-31 19:01:46,2014-02-04 08:42:00,"Steuart at Market","74",2014-02-04 08:44:00,"Embarcadero at Folsom","51",516,"Subscriber","94044"
175246,121,1969-12-31 19:02:01,2014-02-04 08:48:00,"Beale at Market","56",2014-02-04 08:50:00,"Temporary Transbay Terminal (Howard at Beale)","55",607,"Subscriber","94110"
175286,170,1969-12-31 19:02:50,2014-02-04 08:58:00,"San Salvador at 1st","8",2014-02-04 09:01:00,"SJSU 4th at San Carlos","12",209,"Subscriber","95112"
175396,137,1969-12-31 19:02:17,2014-02-04 09:46:00,"Civic Center BART (7th at Market)","72",2014-02-04 09:48:00,"Market at 10th","67",601,"Subscriber","94109"
175415,161,1969-12-31 19:02:41,2014-02-04 09:58:00,"Golden Gate at Polk","59",2014-02-04 10:00:00,"Civic Center BART (7th at Market)","72",271,"Subscriber","94109"
175447,148,1969-12-31 19:02:28,2014-02-04 10:22:00,"Embarcadero at Folsom","51",2014-02-04 10:25:00,"Embarcadero at Bryant","54",394,"Subscriber","94107"
175451,126,1969-12-31 19:02:06,2014-02-04 10:27:00,"2nd at Folsom","62",2014-02-04 10:29:00,"2nd at South Park","64",395,"Subscriber","94107"
175461,161,1969-12-31 19:02:41,2014-02-04 10:33:00,"Embarcadero at Bryant","54",2014-02-04 10:36:00,"Embarcadero at Folsom","51",394,"Subscriber","94107"
175466,148,1969-12-31 19:02:28,2014-02-04 10:36:00,"Beale at Market","56",2014-02-04 10:38:00,"Harry Bridges Plaza (Ferry Building)","50",553,"Subscriber","94105"
175473,116,1969-12-31 19:01:56,2014-02-04 10:40:00,"Beale at Market","56",2014-02-04 10:42:00,"Temporary Transbay Terminal (Howard at Beale)","55",512,"Subscriber","94109"
175475,135,1969-12-31 19:02:15,2014-02-04 10:47:00,"Paseo de San Antonio","7",2014-02-04 10:49:00,"MLK Library","11",207,"Subscriber","95112"
175498,134,1969-12-31 19:02:14,2014-02-04 11:01:00,"2nd at Folsom","62",2014-02-04 11:04:00,"2nd at South Park","64",527,"Subscriber","94107"
175547,160,1969-12-31 19:02:40,2014-02-04 12:06:00,"Commercial at Montgomery","45",2014-02-04 12:08:00,"Davis at Jackson","42",401,"Subscriber","94133"
175572,162,1969-12-31 19:02:42,2014-02-04 12:28:00,"Davis at Jackson","42",2014-02-04 12:31:00,"Commercial at Montgomery","45",401,"Subscriber","94133"
175610,135,1969-12-31 19:02:15,2014-02-04 13:10:00,"Commercial at Montgomery","45",2014-02-04 13:12:00,"Clay at Battery","41",432,"Subscriber","94111"
175629,146,1969-12-31 19:02:26,2014-02-04 13:29:00,"Embarcadero at Folsom","51",2014-02-04 13:31:00,"Temporary Transbay Terminal (Howard at Beale)","55",596,"Subscriber","94040"
175642,164,1969-12-31 19:02:44,2014-02-04 13:45:00,"Post at Kearney","47",2014-02-04 13:47:00,"Washington at Kearney","46",489,"Subscriber","94115"
175648,123,1969-12-31 19:02:03,2014-02-04 13:55:00,"SJSU 4th at San Carlos","12",2014-02-04 13:57:00,"MLK Library","11",209,"Subscriber","95112"
